,Date,Close,High,Low,Open,Volume,MA50,MA200
3318,2021-06-23,3055.58,3118.91,3050.89,3118.91,1467104,2948.2252000000003,2740.3309499999996
3319,2021-06-24,3160.7,3169.5,3071.6,3076.75,4155204,2950.902,2745.48075
3320,2021-06-25,3167.44,3185.1,3138.59,3162.24,2722861,2956.3708,2750.71385
3321,2021-06-28,3126.17,3177.47,3122.66,3177.47,1355238,2958.8716000000004,2755.5633500000004
3322,2021-06-29,3130.01,3153.86,3116.57,3131.09,1497322,2961.893,2760.3341000000005
3323,2021-06-30,3134.6,3168.57,3127.81,3134.84,1693146,2965.6282,2765.223
3324,2021-07-01,3130.62,3149.83,3122.05,3146.08,990310,2969.6054,2770.07575
3325,2021-07-02,3115.59,3128.94,3087.25,3120.79,1682274,2973.7619999999997,2774.6544
3326,2021-07-05,3111.42,3161.07,3093.62,3131.09,1972858,2978.0088,2778.66875
3327,2021-07-06,3056.42,3117.98,3050.61,3103.92,2159420,2981.3178000000003,2782.4081
3328,2021-07-07,3068.27,3075.53,3037.03,3068.32,2640710,2984.282,2786.1529500000006
3329,2021-07-08,3052.86,3089.87,3027.94,3089.87,2485811,2987.0851999999995,2790.01555
3330,2021-07-09,3005.69,3074.88,2998.99,3044.9,6365067,2989.1101999999996,2793.6935
3331,2021-07-12,2991.59,3031.78,2987.14,3030.84,1892226,2992.3374000000003,2797.2295999999997
3332,2021-07-13,2986.39,3011.17,2974.63,3011.17,1809339,2995.4354,2800.4726
3333,2021-07-14,3011.68,3018.66,2984.0,2985.87,2044279,2998.8014000000003,2804.0991999999997
3334,2021-07-15,3007.37,3034.5,2998.96,3030.51,2232968,3001.2244,2808.3306
3335,2021-07-16,2999.71,3023.23,2997.08,3016.8,1256526,3003.2006,2812.1065
3336,2021-07-19,2990.14,3004.41,2982.06,2985.82,1597058,3004.5854,2815.81605
3337,2021-07-20,3010.04,3018.68,2963.42,2990.14,1811945,3006.1332,2819.3374
3338,2021-07-22,3019.95,3028.02,2995.21,2995.21,2859334,3008.3062000000004,2822.8902000000003
3339,2021-07-23,3016.66,3043.61,3010.84,3032.76,1776193,3011.066,2826.28225
3340,2021-07-26,3002.3,3027.37,2996.0,3004.6,1259611,3014.2118,2828.7576499999996
3341,2021-07-27,2988.59,3013.99,2968.12,3004.6,1121367,3016.7432,2831.1251
3342,2021-07-28,3002.53,3008.77,2941.12,2993.33,1660654,3019.1982000000003,2833.46195
3343,2021-07-29,3000.65,3028.49,2995.49,3004.83,1731997,3021.7424,2835.3736
3344,2021-07-30,2974.03,3026.66,2969.25,3022.44,2999943,3024.1644,2837.2111999999997
3345,2021-08-02,3022.81,3027.98,2973.61,2985.82,2608669,3027.1795999999995,2839.2137
3346,2021-08-03,3084.31,3089.1,3022.39,3031.83,3804735,3031.4062,2841.5397
3347,2021-08-04,3074.03,3103.37,3062.06,3098.49,2929598,3034.5371999999998,2843.83735
3348,2021-08-05,3083.42,3112.57,3063.28,3075.02,2534521,3037.0222000000003,2846.5030000000006
3349,2021-08-06,3107.69,3121.02,3065.63,3072.72,2292362,3039.5896000000002,2849.18435
3350,2021-08-09,3119.8,3133.23,3107.88,3120.93,1510489,3043.0813999999996,2852.16705
3351,2021-08-10,3130.32,3145.34,3113.14,3113.14,2040777,3046.4921999999997,2855.0746500000005
3352,2021-08-11,3139.99,3154.83,3123.94,3145.44,1929707,3050.2115999999996,2858.3264999999997
3353,2021-08-12,3147.08,3162.34,3122.9,3122.9,1310205,3054.5141999999996,2861.63355
3354,2021-08-13,3251.91,3267.5,3152.48,3155.53,4363584,3060.6922000000004,2865.39195
3355,2021-08-16,3260.88,3280.97,3226.65,3248.72,2083489,3067.0028,2869.1887
3356,2021-08-17,3336.09,3343.36,3251.54,3269.47,4336019,3074.0784000000003,2873.6315999999997
3357,2021-08-18,3343.13,3375.48,3320.64,3355.62,2631309,3080.9772000000003,2878.1467
3358,2021-08-20,3342.14,3356.7,3286.28,3291.91,2836148,3087.8541999999998,2882.6082
3359,2021-08-23,3415.29,3448.71,3344.4,3361.39,3744176,3095.8842000000004,2887.28565
3360,2021-08-24,3392.56,3443.41,3374.91,3433.69,2511141,3102.3914,2892.1297499999996
3361,2021-08-25,3435.57,3471.95,3386.79,3389.56,2123263,3109.7111999999997,2897.054
3362,2021-08-26,3447.63,3462.42,3425.15,3436.51,1902533,3117.5269999999996,2901.94755
3363,2021-08-27,3492.98,3501.76,3428.15,3442.14,3944728,3126.0324,2906.9164
3364,2021-08-30,3475.28,3511.95,3462.42,3488.15,2033114,3133.3706,2911.69555
3365,2021-08-31,3555.24,3571.81,3477.3,3482.89,3207480,3142.6911999999998,2916.7853999999998
3366,2021-09-01,3488.1,3583.64,3480.64,3564.2,2643336,3151.1223999999997,2921.89785
3367,2021-09-02,3602.46,3623.5,3494.72,3505.99,3403717,3161.3142000000003,2927.40435
3368,2021-09-03,3607.44,3621.38,3572.23,3591.43,1746812,3172.3513999999996,2933.0137
3369,2021-09-06,3616.78,3640.82,3581.1,3614.62,1723693,3181.4730000000004,2938.7358000000004
3370,2021-09-07,3582.89,3633.64,3575.7,3628.05,1585039,3189.782,2944.22565
3371,2021-09-08,3543.69,3582.04,3526.64,3577.35,4147175,3198.1324,2949.5395000000003
3372,2021-09-09,3559.88,3576.13,3535.09,3558.29,1441148,3206.7298000000005,2955.1176
3373,2021-09-13,3610.54,3617.16,3536.97,3536.97,1691473,3216.2486,2960.90135
3374,2021-09-14,3648.61,3658.57,3591.43,3614.86,1991188,3226.6084,2966.7668
3375,2021-09-15,3713.07,3736.97,3629.93,3645.04,2461369,3238.5580000000004,2972.65675
3376,2021-09-16,3664.95,3738.61,3654.43,3690.02,2946666,3249.6286,2978.31635
3377,2021-09-17,3594.11,3704.1,3572.65,3680.63,6477148,3260.3824,2983.7183
3378,2021-09-20,3590.02,3634.62,3575.33,3576.41,2002008,3270.8174,2989.01
3379,2021-09-21,3627.06,3635.14,3588.29,3622.42,1568129,3282.3014000000003,2994.6774
3380,2021-09-22,3626.31,3658.89,3617.21,3626.64,1744067,3294.7138,3000.1217000000006
3381,2021-09-23,3632.98,3642.13,3600.82,3633.68,2003869,3307.5415999999996,3005.4935000000005
3382,2021-09-24,3634.9,3703.54,3619.6,3652.46,2320754,3320.5117999999998,3011.06145
3383,2021-09-27,3602.65,3665.61,3570.68,3661.85,1673362,3332.3312,3016.3839499999995
3384,2021-09-28,3548.38,3614.9,3522.18,3614.9,2253075,3343.1514,3021.3878499999996
3385,2021-09-29,3560.35,3573.59,3494.86,3530.21,2489161,3354.3642,3026.1743000000006
3386,2021-09-30,3545.0,3572.65,3521.1,3572.65,2252412,3365.4614,3030.8212000000003
3387,2021-10-01,3502.42,3577.35,3497.54,3550.82,1578374,3375.309,3035.3785
3388,2021-10-04,3542.89,3552.61,3481.06,3497.35,1356860,3385.7677999999996,3040.1414
3389,2021-10-05,3599.22,3605.51,3513.12,3524.77,1877966,3397.4190000000003,3045.1203499999997
3390,2021-10-06,3578.19,3621.9,3563.26,3601.76,1678154,3408.9368,3050.16235
3391,2021-10-07,3655.18,3660.91,3586.78,3596.13,1647233,3422.2686,3055.34435
3392,2021-10-08,3695.32,3746.26,3661.85,3685.32,2934339,3436.1244,3060.6153500000005
3393,2021-10-11,3460.54,3528.05,3436.51,3525.71,11845402,3445.3222000000005,3064.6063999999997
3394,2021-10-12,3429.79,3480.64,3408.9,3479.7,5752877,3454.4374,3068.63375
3395,2021-10-13,3432.0,3451.01,3422.42,3427.12,3545655,3462.6212,3072.4285999999997
3396,2021-10-14,3397.43,3452.51,3394.37,3410.17,6442299,3468.8836000000006,3075.8819
3397,2021-10-18,3431.01,3436.23,3388.02,3389.9,3590107,3476.0232,3079.5003
3398,2021-10-19,3418.78,3471.42,3410.36,3451.57,3135441,3482.7304,3082.9643
3399,2021-10-20,3394.98,3414.88,3366.24,3397.94,2933693,3488.4762,3086.3041500000004
3400,2021-10-21,3323.16,3393.67,3303.17,3390.51,4871211,3492.5434000000005,3089.38355
3401,2021-10-22,3291.5,3350.53,3278.47,3349.03,2691670,3495.7670000000003,3092.52125
3402,2021-10-25,3285.95,3306.27,3245.55,3295.4,2595594,3498.6862,3095.32645
3403,2021-10-26,3276.21,3319.86,3269.06,3287.41,3878763,3501.2688,3097.56555
3404,2021-10-27,3282.94,3303.17,3276.59,3276.59,2510813,3501.8894,3099.58915
3405,2021-10-28,3218.88,3309.52,3212.62,3309.52,2424942,3501.0494,3101.48555
3406,2021-10-29,3196.39,3255.89,3185.29,3198.56,3960501,3498.2554,3103.3565
3407,2021-11-01,3270.38,3280.35,3210.69,3234.21,2020718,3496.8003999999996,3105.18745
3408,2021-11-02,3277.72,3305.38,3264.13,3286.94,3087414,3495.512,3106.7966499999998
3409,2021-11-03,3285.29,3311.3,3260.64,3296.53,1537639,3492.9120000000003,3108.45115
3410,2021-11-04,3300.72,3305.05,3297.29,3304.76,328991,3491.0752,3110.2568
3411,2021-11-08,3295.17,3337.74,3274.9,3337.74,2526082,3488.2672,3111.579
3412,2021-11-09,3297.94,3325.51,3288.82,3300.11,1782692,3485.2734,3112.9959500000004
3413,2021-11-10,3277.81,3311.11,3273.96,3290.7,1516489,3480.97,3114.3663
3414,2021-11-11,3281.48,3302.04,3232.38,3273.77,1284514,3477.094,3115.57345
3415,2021-11-12,3317.09,3324.71,3279.13,3298.23,1747259,3472.331,3116.7343999999994
3416,2021-11-15,3342.72,3358.06,3318.92,3318.92,1809157,3469.4234,3118.18645
3417,2021-11-16,3345.64,3363.66,3332.09,3357.49,2013204,3464.2869999999994,3119.5167500000007
3418,2021-11-17,3313.18,3351.71,3298.6,3340.18,1632914,3458.4018000000005,3120.7397499999997
3419,2021-11-18,3269.72,3312.2,3247.05,3306.83,2136598,3451.4606,3121.8864499999995
3420,2021-11-22,3253.45,3307.59,3236.42,3272.26,3167936,3444.8718,3123.2525
3421,2021-11-23,3258.95,3274.66,3205.85,3240.84,2153461,3439.177,3125.0432
3422,2021-11-24,3239.24,3286.04,3221.09,3266.43,2161746,3432.7641999999996,3126.6048499999997
3423,2021-11-25,3241.69,3257.77,3230.54,3239.81,1849619,3425.3871999999997,3127.8799
3424,2021-11-26,3242.58,3283.17,3209.7,3222.03,1941251,3417.2666,3129.17525
3425,2021-11-29,3294.46,3320.19,3204.58,3242.86,2981745,3408.8944,3130.7841
3426,2021-11-30,3320.0,3352.55,3284.12,3284.12,5588446,3401.9954000000002,3132.6628499999997
3427,2021-12-01,3365.77,3377.25,3325.51,3325.51,2102118,3397.4285999999997,3134.5086499999998
3428,2021-12-02,3427.01,3431.81,3362.29,3376.5,3152938,3394.1684000000005,3136.8340999999996
3429,2021-12-03,3424.71,3448.7,3415.68,3430.35,2486263,3390.1214,3138.9783500000003
3430,2021-12-06,3326.83,3441.22,3313.28,3424.71,1849642,3384.1318,3140.6672500000004
3431,2021-12-07,3372.07,3384.77,3315.44,3351.38,1484458,3378.9136,3142.6532
3432,2021-12-08,3411.96,3430.35,3387.6,3387.6,1428660,3374.4548,3145.0761
3433,2021-12-09,3388.3,3419.35,3354.67,3396.06,1567957,3370.1678,3147.5254499999996
3434,2021-12-10,3421.28,3426.17,3363.23,3372.55,1510718,3367.6258000000003,3150.3061
3435,2021-12-13,3395.73,3444.98,3388.26,3433.69,1883864,3364.3334000000004,3153.03245
3436,2021-12-14,3409.05,3419.58,3364.74,3391.36,1747007,3361.6144,3155.7578000000003
3437,2021-12-15,3358.76,3408.29,3347.29,3405.47,1603233,3358.7412,3158.7603500000005
3438,2021-12-16,3369.35,3394.61,3358.43,3369.72,2072320,3355.2704,3161.71445
3439,2021-12-17,3371.93,3434.96,3361.91,3389.01,4333992,3350.7246,3164.8311
3440,2021-12-20,3346.11,3392.3,3302.13,3376.31,2312310,3346.083,3167.5986000000003
3441,2021-12-21,3394.46,3425.42,3355.05,3370.33,2340989,3340.8686,3171.07865
3442,2021-12-22,3415.58,3421.28,3392.54,3409.23,1224328,3335.2738,3174.52495
3443,2021-12-23,3445.64,3452.98,3414.88,3431.81,1792861,3334.9757999999997,3177.7385999999997
3444,2021-12-24,3453.35,3485.43,3428.8,3466.62,2209923,3335.447,3180.7448999999997
3445,2021-12-27,3477.06,3480.73,3436.61,3453.45,1534135,3336.3482,3183.9135499999998
3446,2021-12-28,3486.89,3504.25,3474.94,3490.14,1456218,3338.1374,3187.3255
3447,2021-12-29,3475.74,3499.5,3466.62,3473.44,1456923,3339.032,3190.68685
3448,2021-12-30,3512.48,3518.36,3461.92,3463.19,1966475,3340.9060000000004,3194.02675
3449,2021-12-31,3516.81,3537.17,3510.18,3520.99,1207141,3343.3426,3197.2950999999994
3450,2022-01-03,3591.5,3603.03,3523.06,3527.77,2346158,3348.7094,3200.9975
3451,2022-01-04,3654.53,3658.67,3585.81,3604.06,2488606,3355.97,3204.9768
3452,2022-01-05,3632.14,3640.66,3586.47,3635.95,1733031,3362.8937999999994,3208.6395
3453,2022-01-06,3581.81,3607.73,3548.46,3586.09,1810293,3369.0057999999995,3212.0370500000004
3454,2022-01-07,3625.13,3635.86,3571.42,3593.62,2460591,3375.8495999999996,3216.0076
3455,2022-01-10,3649.92,3742.25,3632.19,3742.25,3937092,3384.4703999999997,3220.0382
3456,2022-01-11,3683.84,3692.4,3627.49,3627.49,1906106,3394.2194,3223.8680500000005
3457,2022-01-12,3631.15,3696.16,3609.19,3692.4,3203744,3401.4348,3227.3740999999995
3458,2022-01-13,3666.9,3690.51,3628.43,3685.81,6684507,3409.2183999999997,3231.1591
3459,2022-01-14,3732.99,3741.31,3631.3,3648.04,3348123,3418.1724,3235.5368
3460,2022-01-17,3780.97,3803.4,3727.49,3756.08,3442604,3427.7774,3240.1452999999997
3461,2022-01-18,3754.11,3802.18,3744.14,3794.89,2389041,3436.9562,3244.1918000000005
3462,2022-01-19,3689.13,3780.87,3685.22,3780.87,3102539,3444.78,3247.8234
3463,2022-01-20,3606.11,3694.17,3591.45,3684.75,6176776,3451.3459999999995,3251.0998000000004
3464,2022-01-21,3612.66,3629.67,3553.85,3587.68,3112358,3457.9695999999994,3254.06445
3465,2022-01-24,3554.09,3627.87,3524.64,3618.78,3258414,3462.7095999999997,3256.6160000000004
3466,2022-01-25,3552.72,3589.94,3507.77,3552.34,3330501,3466.9095999999995,3259.12945
3467,2022-01-27,3439.02,3518.32,3416.26,3516.06,5718297,3468.7772000000004,3260.8602
3468,2022-01-28,3477.47,3514.93,3435.96,3435.96,3143862,3472.063,3262.7603499999996
3469,2022-01-31,3521.01,3541.5,3507.01,3533.02,2739393,3477.0887999999995,3265.2311
3470,2022-02-01,3581.7,3588.62,3521.15,3552.81,2105169,3483.6538,3268.6695999999997
3471,2022-02-02,3634.05,3641.4,3581.7,3607.38,1984212,3491.1557999999995,3271.8342
3472,2022-02-03,3604.27,3658.83,3596.21,3629.15,1960538,3498.4564,3274.9608500000004
3473,2022-02-04,3595.13,3604.36,3551.87,3595.5,2307366,3505.5252,3278.1973000000003
3474,2022-02-07,3561.3,3611.05,3539.76,3572.6,1919149,3511.8996,3281.345
3475,2022-02-08,3527.79,3580.8,3506.64,3573.12,2946443,3516.5661999999998,3284.44515
3476,2022-02-09,3543.91,3560.31,3530.29,3533.97,1638721,3521.0444,3287.6693
3477,2022-02-10,3553.14,3571.47,3541.51,3571.47,2112459,3524.7918,3290.9801500000003
3478,2022-02-11,3482.09,3536.32,3477.42,3536.32,3851488,3525.8933999999995,3293.7903
3479,2022-02-14,3518.65,3574.72,3496.27,3509.46,5951745,3527.7722,3296.8200500000003
3480,2022-02-15,3597.86,3614.07,3532.08,3567.89,3931683,3533.1928000000003,3300.28715
3481,2022-02-16,3593.43,3632.07,3586.74,3622.55,3256906,3537.62,3304.10315
3482,2022-02-17,3566.2,3614.07,3561.3,3604.65,3134372,3540.7048000000004,3307.7767000000003
3483,2022-02-18,3575.34,3596.12,3541.13,3551.87,3688883,3544.4456,3311.4365000000003
3484,2022-02-21,3505.13,3607.28,3492.08,3590.51,7465922,3546.1226,3314.5310499999996
3485,2022-02-22,3379.79,3456.6,3364.34,3439.73,5408531,3545.8037999999997,3316.9255000000003
3486,2022-02-23,3358.49,3414.19,3350.81,3402.97,2426203,3544.7926,3319.1134500000003
3487,2022-02-24,3205.68,3283.15,3195.74,3273.87,5039136,3541.7309999999998,3320.4786
3488,2022-02-25,3317.92,3326.64,3262.56,3268.21,2549723,3540.7024000000006,3322.5117
3489,2022-02-28,3349.45,3358.45,3256.81,3288.94,3288942,3540.2527999999998,3324.8656
3490,2022-03-02,3341.86,3366.17,3304.02,3347.84,2761341,3540.1678,3327.34985
3491,2022-03-03,3340.21,3372.44,3326.73,3357.6,1928039,3539.0828,3329.7408
3492,2022-03-04,3321.31,3356.04,3286.16,3299.78,2370257,3537.1974,3331.94845
3493,2022-03-07,3284.14,3343.6,3233.86,3251.25,3054130,3533.9674000000005,3334.00195
3494,2022-03-08,3392.56,3401.09,3260.67,3260.67,3300992,3532.7516000000005,3336.7001
3495,2022-03-09,3423.33,3443.5,3389.83,3397.32,2719654,3531.677,3339.4565000000002
3496,2022-03-10,3412.35,3471.77,3406.74,3471.77,2005441,3530.1862,3342.1533499999996
3497,2022-03-11,3391.81,3430.16,3385.87,3395.67,1623423,3528.5076,3344.525
3498,2022-03-14,3433.13,3438.17,3373.76,3373.76,1765688,3526.9206,3346.8948000000005
3499,2022-03-15,3386.86,3448.21,3378.85,3448.21,3651133,3524.3215999999998,3348.9325
3500,2022-03-16,3445.29,3456.69,3407.92,3430.77,3090475,3521.3974,3351.4329000000002
3501,2022-03-17,3461.17,3496.27,3449.43,3483.64,3600452,3517.5302,3353.9398499999998
3502,2022-03-21,3417.77,3499.99,3406.74,3483.08,2413831,3513.2428000000004,3356.2585999999997
3503,2022-03-22,3487.74,3497.21,3416.17,3430.3,2907611,3511.3614000000002,3359.03755
3504,2022-03-23,3498.53,3514.93,3477.42,3494.39,1596195,3508.8294,3361.8151500000004
3505,2022-03-24,3533.82,3541.69,3482.13,3486.85,1879046,3506.5074,3364.7575
3506,2022-03-25,3493.87,3561.77,3460.46,3543.3,1690133,3502.708,3367.3152999999998
3507,2022-03-28,3494.1,3499.1,3450.28,3482.13,1760990,3499.967,3369.79485
3508,2022-03-29,3491.89,3507.58,3478.36,3481.9,2689063,3496.4668000000006,3372.2628499999996
3509,2022-03-30,3516.58,3522.66,3492.69,3522.66,1583455,3492.1385999999998,3374.7768
3510,2022-03-31,3524.49,3538.35,3505.88,3524.54,2168110,3487.0089999999996,3377.06325
3511,2022-04-01,3542.21,3546.22,3513.28,3532.08,1387014,3482.771,3379.4264000000003
3512,2022-04-04,3553.14,3562.24,3521.81,3545.27,1472994,3480.0512,3381.9078999999997
3513,2022-04-05,3595.03,3614.63,3554.7,3554.7,2314947,3479.8296,3384.5445
3514,2022-04-06,3539.01,3589.85,3516.2,3589.85,2051729,3478.3566000000005,3386.6977
3515,2022-04-07,3471.91,3529.72,3467.06,3529.72,2494829,3476.7130000000006,3388.6112
3516,2022-04-08,3473.32,3491.56,3432.66,3477.42,2296773,3475.125,3390.6451
3517,2022-04-11,3483.45,3498.48,3445.48,3477.42,2291660,3476.0135999999998,3392.598
3518,2022-04-12,3478.46,3523.6,3438.17,3470.83,4483476,3476.0334,3394.7124000000003
3519,2022-04-13,3450.99,3496.13,3444.96,3493.44,1621672,3474.6330000000003,3396.16385
3520,2022-04-18,3324.8,3402.03,3319.57,3402.03,3820792,3469.495,3396.95065
3521,2022-04-19,3271.89,3358.26,3241.02,3345.49,3170014,3462.2518000000005,3397.6792499999997
3522,2022-04-20,3351.9,3363.53,3279.52,3298.37,2640370,3457.2044,3398.7887
3523,2022-04-21,3419.61,3434.07,3361.89,3373.76,2280996,3453.6939999999995,3400.21375
3524,2022-04-22,3404.43,3408.63,3365.75,3374.8,1581465,3450.5566,3401.5828
3525,2022-04-25,3343.79,3377.53,3329.56,3353.03,1960694,3446.8765999999996,3402.7238
3526,2022-04-26,3342.0,3381.2,3315.47,3369.19,1943469,3442.8383999999996,3403.8767
3527,2022-04-27,3356.04,3362.88,3304.31,3341.72,1727648,3438.8964,3405.3747999999996
3528,2022-04-28,3377.81,3396.75,3334.23,3381.3,1703660,3436.8108,3406.9225
3529,2022-04-29,3342.38,3414.52,3333.1,3389.78,2051115,3433.2854,3408.3700999999996
3530,2022-05-02,3338.33,3343.56,3291.54,3317.12,1324161,3428.0948,3410.0333
3531,2022-05-04,3279.28,3341.2,3265.67,3334.65,2305825,3421.8118,3411.4717500000006
3532,2022-05-05,3311.0,3329.47,3284.56,3309.77,1612262,3416.7077999999997,3413.0948000000003
3533,2022-05-06,3234.85,3274.34,3227.22,3259.73,2010812,3409.8979999999997,3414.21065
3534,2022-05-09,3246.63,3256.9,3154.04,3202.24,2481830,3404.728,3415.40695
3535,2022-05-10,3240.65,3265.2,3224.86,3236.17,1622685,3401.9452,3416.6116500000003
3536,2022-05-11,3215.44,3249.79,3187.31,3237.11,1841769,3399.0842,3417.73815
3537,2022-05-12,3212.28,3250.97,3157.1,3183.4,2807195,3399.2162,3418.74935
3538,2022-05-13,3218.17,3241.73,3187.31,3237.11,2187823,3397.2212,3419.74045
3539,2022-05-16,3182.27,3232.4,3172.65,3218.27,1195813,3393.8776000000003,3420.5685
3540,2022-05-17,3252.76,3267.27,3157.39,3175.86,1754076,3392.0956,3421.8208
3541,2022-05-18,3250.12,3293.66,3244.7,3265.38,1866781,3390.2938,3423.1284499999997
3542,2022-05-19,3074.03,3208.84,3043.92,3201.3,4642963,3385.3482,3423.48595
3543,2022-05-20,3103.29,3122.99,3081.67,3119.31,3065125,3381.7312,3423.9991500000006
3544,2022-05-23,3130.39,3146.55,3078.79,3114.41,2293690,3376.4878,3424.7809500000003
3545,2022-05-24,3098.58,3133.31,3086.9,3124.17,1711510,3369.9928000000004,3425.1598
3546,2022-05-25,3005.27,3124.05,2992.37,3124.05,3548046,3361.8512,3424.7646000000004
3547,2022-05-26,3061.53,3075.34,3017.51,3027.43,2813186,3355.2456,3424.7021000000004
3548,2022-05-27,3094.12,3110.82,3063.67,3086.44,3103153,3348.4653999999996,3424.7556
3549,2022-05-30,3202.23,3213.0,3117.89,3127.99,2094624,3344.7728,3425.2283
3550,2022-05-31,3191.89,3209.96,3154.56,3182.21,4840965,3339.7048,3425.58875
3551,2022-06-01,3183.21,3214.33,3168.84,3214.33,1493835,3334.1456,3425.8532
3552,2022-06-02,3247.53,3256.07,3174.76,3183.02,2657939,3330.7408,3426.3909000000003
3553,2022-06-03,3263.8,3299.05,3255.31,3282.07,1913622,3326.262,3426.9745000000003
3554,2022-06-06,3255.08,3276.0,3204.03,3242.79,1084210,3321.393,3426.9903500000005
3555,2022-06-07,3190.32,3243.6,3183.97,3226.71,2308256,3314.5229999999997,3426.63755
3556,2022-06-08,3229.65,3238.95,3174.95,3206.88,2185707,3309.2385999999997,3426.1053500000003
3557,2022-06-09,3251.42,3260.82,3181.22,3211.48,1279197,3304.385,3425.6468000000004
3558,2022-06-10,3187.67,3219.07,3180.17,3208.64,1527582,3298.3006,3424.8744500000003
3559,2022-06-13,3054.56,3124.2,3028.8,3121.35,3030921,3289.0602000000003,3423.0708
3560,2022-06-14,3045.97,3072.87,3011.96,3026.48,2611493,3279.4898000000003,3421.3378500000003
3561,2022-06-15,3041.94,3068.22,3036.91,3053.52,1404536,3269.4844,3419.3696999999997
3562,2022-06-16,2980.94,3078.52,2972.45,3073.91,2032028,3258.0404,3417.03625
3563,2022-06-17,2930.56,2958.88,2868.84,2933.5,5240434,3244.751,3414.22415
3564,2022-06-20,2952.85,2977.85,2911.68,2935.4,1502769,3233.0278,3411.612
3565,2022-06-21,3047.3,3071.78,2965.19,2969.55,2964461,3224.5356,3409.0723
3566,2022-06-22,3057.74,3083.92,3019.84,3035.87,3336315,3216.224,3406.9204999999997
3567,2022-06-23,3139.19,3147.92,3057.74,3057.74,3692578,3209.3388,3404.6041500000006
3568,2022-06-24,3124.29,3173.53,3109.49,3167.84,2132118,3202.2554000000005,3402.1883999999995
3569,2022-06-27,3144.78,3190.51,3137.01,3178.28,2037686,3196.1312,3399.8284
3570,2022-06-28,3148.06,3159.3,3104.84,3137.48,1400046,3192.5964000000004,3397.65425
3571,2022-06-29,3121.83,3162.15,3103.32,3103.32,2133994,3189.5951999999997,3395.54495
3572,2022-06-30,3099.62,3141.18,3088.14,3104.27,2719603,3184.5496,3393.24365
3573,2022-07-01,3145.16,3162.15,3085.35,3092.89,1502879,3179.0606,3390.91675
3574,2022-07-04,3069.22,3147.87,3059.73,3142.22,2622535,3172.3564,3388.0198
3575,2022-07-05,3051.43,3104.27,3042.56,3088.15,2170627,3166.5092,3384.7116000000005
3576,2022-07-06,3093.6,3100.95,3038.1,3053.52,2182144,3161.5412,3381.8548499999997
3577,2022-07-07,3119.31,3149.24,3097.68,3103.32,1989921,3156.8066,3379.4808499999995
3578,2022-07-08,3098.06,3135.58,3083.4,3130.84,2136916,3151.2115999999996,3377.02105
3579,2022-07-11,2954.18,3059.68,2946.78,3041.8,6974600,3143.4476,3373.65665
3580,2022-07-12,2926.57,2975.43,2922.35,2955.23,3734815,3135.2124,3370.15795
3581,2022-07-13,2882.98,2950.58,2879.42,2944.89,3863530,3127.2864,3366.40795
3582,2022-07-14,2852.54,2907.95,2822.34,2907.0,4764908,3118.1172,3362.49615
3583,2022-07-15,2848.59,2881.22,2809.02,2871.38,4574806,3110.3920000000003,3358.7258500000003
3584,2022-07-18,2914.13,2926.93,2867.33,2875.61,3202795,3103.742,3355.5546000000004
3585,2022-07-19,2924.36,2928.83,2882.31,2882.31,1865074,3097.4162,3352.3746499999997
3586,2022-07-20,3010.49,3017.3,2947.0,2956.27,3402251,3093.3172000000004,3349.7020999999995
3587,2022-07-21,3022.38,3028.76,2990.76,3012.59,2420640,3089.5191999999997,3347.3019
3588,2022-07-22,3016.39,3041.12,2990.23,3029.71,2075886,3085.4836,3344.6694
3589,2022-07-25,3012.35,3031.09,2995.56,3010.68,1797504,3082.0852,3341.7350500000002
3590,2022-07-26,2963.98,3014.39,2945.52,3010.4,2639367,3076.3095999999996,3338.6639999999998
3591,2022-07-27,3033.37,3038.37,2958.37,2963.12,1389808,3071.9745999999996,3335.5549499999997
3592,2022-07-28,3101.53,3104.86,3045.55,3059.2,2106333,3072.5246,3332.586
3593,2022-07-29,3140.91,3155.56,3115.32,3129.59,2430257,3073.2769999999996,3330.9878500000004
3594,2022-08-01,3137.96,3164.79,3111.52,3164.79,1306913,3073.4284000000002,3329.5287
3595,2022-08-02,3131.3,3151.37,3112.13,3129.59,1269114,3074.0827999999997,3328.0252
3596,2022-08-03,3176.68,3185.71,3117.27,3120.08,2895824,3077.511,3326.92145
3597,2022-08-04,3191.37,3222.72,3146.09,3186.66,2150567,3080.1078,3325.7232499999996
3598,2022-08-05,3200.98,3212.35,3191.42,3197.32,1106933,3082.245,3324.6342500000005
3599,2022-08-08,3209.92,3214.16,3173.35,3200.93,1068836,3082.3988,3323.7089499999997
3600,2022-08-10,3190.71,3219.96,3172.4,3219.96,1878359,3082.3752000000004,3323.0467000000003
3601,2022-08-11,3255.63,3261.53,3210.49,3234.23,1449248,3083.8235999999997,3322.86735
3602,2022-08-12,3235.7,3252.3,3216.39,3252.3,1472354,3083.5869999999995,3322.6160999999997
3603,2022-08-16,3227.28,3248.35,3222.34,3244.69,839942,3082.8565999999996,3322.37145
3604,2022-08-17,3235.27,3251.3,3206.74,3220.05,1622326,3082.4604000000004,3322.1331
3605,2022-08-18,3216.39,3226.62,3198.08,3224.71,1430659,3082.9818,3322.12065
3606,2022-08-19,3220.67,3254.68,3206.88,3221.86,1398410,3082.8022,3322.2420500000003
